tmdbId,cast
33194,"['Li Xiaolu', 'Lopsang', 'Zheng Qian', 'Jie Gao', 'Qianqian Li', 'Lü Yue', 'Qian Qiao', 'Cheng Jiang', 'Xiaoyu Yang', 'Xuejun Gu', 'Huri', 'Zhizhung Lik', 'Kun Zhang', 'Shijin Li', 'Dong Jia', 'Yu Wang', 'Qiang Gao', 'Xuelan Cao', 'Wenyuan Qin', 'Xiaoying Tan', 'Lu Zhong', 'Wenqi Hu', 'Yayu Li', 'Min Du', 'Jiong Cao', 'Dashui Jia', 'Chen Yu', 'Luoyong Wang', 'Xiaolin Yu']"
10210,"['Rupert Everett', 'Calista Flockhart', 'Kevin Kline', 'Michelle Pfeiffer', 'Stanley Tucci', 'Christian Bale', 'Sophie Marceau', 'David Strathairn', 'Anna Friel', 'Dominic West', 'Roger Rees', 'Max Wright', 'Gregory Jbara', 'Bill Irwin', 'Sam Rockwell', 'Bernard Hill', 'John Sessions']"
17962,"['Arata Iura', 'Erika Oda', 'Susumu Terajima', 'Takashi Naito', 'Kei Tani', 'Kyôko Kagawa', 'Toru Yuri', 'Yusuke Iseya', 'Sayaka Yoshino', 'Kazuko Shirakawa', 'Kotaro Shiga', 'Hisako Hara', 'Natsuo Ishido']"
9460,"['Jet Li', 'Lau Ching-Wan', 'Karen Mok', 'Françoise Yip', 'Anthony Wong', 'Henry Fong Ping', 'Shut Mei-Yee', 'Roy Szeto', 'Patrick Lung Kong', 'Xiong Xin-Xin', 'Moses Chan', 'Chung King-Fai', 'Ken Lok Tat-Wah', 'Lawrence Ah Mon', 'Sze Mei-Yee', 'Chan Suk-Yee', 'Nunzio Caponio', 'John Whitney', 'Glenn Peters', 'Winston G. Ellis', 'Charles Shen', 'Russ Price', 'Victor Haiti', 'Mike Lambert', 'Ricardo Alexander', 'Koan Hui On']"
4927,"['Chris Stafford', 'Tina Holmes', 'Andersen Gabrych', 'Stephanie McVay', 'Lea DeLaria', 'John Eby', 'Antonio Carriero', 'Jason Lockhart', 'Tony Maietta', 'Jeff Fryer', 'Kevin Joseph Kelly', 'Mark Gates', 'Stevie Reese Desmond', 'Barbie Marie', 'Craig H. Shepherd', 'Doug Million', 'Clay Van Sickle', 'Jimmy Mack', 'Justin Leach', 'Jeffrey Abramson', 'Don Mitri', 'Mike Roth', 'Adam Penton', 'Tal Ben-David', 'Dina Ansden', 'Karen Brooks', 'Shannon Constantine', 'Edd Martin', 'Gregg Long', 'Ryan Florio', 'Twiggy', 'Frank Klingshin', 'Dominic Carrion', 'Khalid Abdelrasoul', 'Sally Law', 'Jarred J. Nichols', 'Jay Warshak', 'Diva Delaria-Foley', 'Jason Griffith']"
122190,"['Haile Gebrsellasie', 'Shawananness Gebrselassie', 'Yonas Zergaw', 'Tedesse Haile', 'Bekele Gebrselassie', 'Alem Tellahun', 'Assefa Gebrselassie', 'Tizazu Mashresha', 'Winishet Tesfaye', 'Abinet Tedesse']"
1893,"['Liam Neeson', 'Ewan McGregor', 'Natalie Portman', 'Jake Lloyd', 'Ian McDiarmid', 'Anthony Daniels', 'Kenny Baker', 'Pernilla August', 'Frank Oz', 'Oliver Ford Davies', 'Hugh Quarshie', 'Ahmed Best', 'Terence Stamp', 'Samuel L. Jackson', 'Ray Park', 'Peter Serafinowicz', 'Keira Knightley', 'Silas Carson', 'Brian Blessed', 'Andrew Secombe', 'Lewis Macleod', 'Greg Proops', 'Scott Capurro', 'Dominic West', 'Sofia Coppola', 'Ralph Brown', 'Steve Speirs', 'Warwick Davis', 'Jerome Blake', 'Alan Ruscoe', 'Celia Imrie', 'Benedict Taylor', 'Clarence Smith', 'Karol Cristina da Silva', 'Liz Wilson', 'Candice Orwell', 'Bronagh Gallagher', 'John Fensom', 'Margaret Towner', 'Dhruv Chanchani', 'Oliver Walpole', 'Katie Lucas', 'Megan Udall', 'Hassani Shapi', 'Gin Clarke', 'Khan Bonfils', 'Michelle Taylor', 'Michaela Cottrell', ""Dipika O'Neill Joti"", 'Phil Eason', 'Mark Coulier', 'Lindsay Duncan', 'James Taylor', 'Chris Sanders', 'Toby Longworth', 'Marc Silk', 'Amanda Lucas', 'Danny Wagner']"
31342,"['Kate Capshaw', 'Blythe Danner', 'Ellen DeGeneres', 'Julianne Nicholson', 'Tom Everett Scott', 'Tom Selleck', 'Gloria Stuart', 'Bill Buell', 'Alice Drummond', 'Erik Jensen', 'Jessica Capshaw']"
44297,"['Thandie Newton', 'David Thewlis', 'Claudio Santamaria', 'John C. Ojwang', 'Massimo De Rossi']"
95627,"['Lisa Marie', 'Barbara Hershey', 'Debi Mazar', 'Mike Starr', 'Robbie Coltrane', 'John DiMaggio', 'Harry Hamlin', 'Ian Hart', 'John Leguizamo', 'José Rafael Arango', 'Nicole Arlyn', 'David Cale', 'Nick Chinlund', 'David Deblinger', 'Anthony DeSando', 'Zak Kerkoulas', 'Linda Mancini', 'Taylor Mead', 'Chuck Montgomery', 'Kim Cristo', 'Sabrina Passuntino', 'Ron Perlman', 'Nick Tiger Poe', 'Justin Theroux', 'Clarence Williams III']"
15849,"['Boris Karloff', 'Zita Johann', 'David Manners', 'Arthur Byron', 'Edward Van Sloan', 'Bramwell Fletcher', 'Noble Johnson', 'Kathryn Byron', 'Leonard Mudie', 'James Crane', 'Florence Britton', 'Jack Deery', 'Bill Elliott', 'Eddie Kane', 'Tony Marlow', 'C. Montague Shaw', 'Leyland Hodgson', 'Pat Somerset', 'Arthur Tovey']"
18990,"['Peter Cushing', 'Christopher Lee', 'Yvonne Furneaux', 'Eddie Byrne', 'Felix Aylmer', 'Raymond Huntley', 'George Pastell', 'Michael Ripper']"
29242,"['Lon Chaney Jr.', 'Dennis Moore', 'Kay Harding', 'Virginia Christine', 'Peter Coe', 'Martin Kosleck', 'Addison Richards', 'Holmes Herbert', 'Ann Codee', 'Kurt Katch', 'Napoleon Simpson', 'Charles Stevens', 'William Farnum', 'Tony Santoro', 'Nina Bara', 'Budd Buster']"
29243,"['Lon Chaney Jr.', 'John Carradine', 'Robert Lowery', 'Ramsay Ames', 'Barton MacLane', 'Harry Shannon', 'Frank Reicher', 'Claire Whitney', 'Lester Sharpe', 'George Zucco', 'Emmett Vogan', 'Eddy Waller', 'Mira McKinney', 'Dorothy Vaughan', ""Oscar O'Shea"", 'Jack C. Smith', 'Steve Barclay', 'Martha McVicker', 'Ivan Triesault', 'Anthony Warde', 'Jack Rockwell', 'David Bruce', 'Bess Flowers', 'Fay Holderness', 'Caroline Cook']"
31498,"['Dick Foran', 'Peggy Moran', 'Wallace Ford', 'George Zucco', 'Cecil Kellaway', 'Charles Trowbridge', 'Tom Tyler', 'Eduardo Ciannelli', 'Sig Arno', 'Leon Belasco', 'Michael Mark', 'Mara Tartar', 'Harry Stubbs', 'Frank Lackteen', 'Murdock MacQuarrie', 'Nick Borgani', 'Eddie Foster', 'Ken Terrell', 'James Crane']"
29239,"['Lon Chaney Jr.', 'Turhan Bey', 'John Hubbard', 'Elyse Knox', 'Dick Foran', 'Wallace Ford', 'Virginia Brissac', 'Cliff Clark', 'Mary Gordon', 'George Zucco', 'Paul E. Burns', 'Frank Reicher', 'Emmett Vogan']"
15660,"['Faye Dunaway', 'Diana Scarwid', 'Steve Forrest', 'Howard Da Silva', 'Mara Hobel', 'Harry Goz', 'Michael Edwards', 'Jocelyn Brando', 'Priscilla Pointer', 'Joe Abdullah', 'Gary Allen', 'Selma Archerd', 'Adrian Aron', 'Xander Berkeley']"
1924,"['Christopher Reeve', 'Marlon Brando', 'Margot Kidder', 'Gene Hackman', 'Ned Beatty', 'Jackie Cooper', 'Glenn Ford', 'Trevor Howard', ""Jack O'Halloran"", 'Valerie Perrine', 'Maria Schell', 'Terence Stamp', 'Phyllis Thaxter', 'Susannah York', 'Jeff East', 'Marc McClure', 'Sarah Douglas', 'Harry Andrews', 'Vass Anderson', 'John Hollis', 'James Garbutt', 'Michael Gover', 'David Neal', 'Penelope Lee', 'John Stuart', 'Alan Cullen', 'Lee Quigley', 'Aaron Smolinski', 'Diane Sherry Case', 'Jeff Atcheson', 'Brad Flock', 'David Petrou', 'Billy J. Mitchell', 'Robert Henderson', 'Larry Lamb', 'James Brockington', 'John Cassady', 'John F. Parker', 'Harry Scott', 'Ray Evans', 'Su Shifrin', 'Miquel Brown', 'Vincent Marzello', 'Benjamin Feitelson', 'Lise Hilboldt', 'Leueen Willoughby', 'Jill Ingham', 'Pieter Stuyck', 'Rex Reed', 'Weston Gavin', 'Steve Kahan', 'Ray Hassett', 'Randy Jurgensen', 'Matt Russo', 'Colin Skeaping', 'Bo Rucker', 'Paul Avery', 'David Baxt', 'George Harris II', 'Michael Harrigan', 'John Cording', 'Raymond Thompson', 'Oz Clarke', 'Rex Everhart', 'Jayne Tottman', 'Frank Lazarus', 'Brian Protheroe', 'Lawrence Trimble', 'Robert Whelan', 'David Calder', 'Norwich Duff', 'Keith Alexander', 'Michael Ensign', 'Larry Hagman', 'Paul Tuerpe', 'Graham McPherson', 'David Yorston', ""Robert O'Neill"", 'Robert MacLeod', 'John Ratzenberger', 'Alan Tilvern', 'Phil Brown', 'Bill Bailey', 'Burnell Tucker', 'Chief Tug Smith', 'Norman Warwick', 'Chuck Julian', 'Colin Etherington', 'Mark Wynter', 'Roy Stevens', 'Noel Neill', 'William Russell']"
8536,"['Gene Hackman', 'Christopher Reeve', 'Ned Beatty', 'Jackie Cooper', 'Sarah Douglas', 'Margot Kidder', ""Jack O'Halloran"", 'Valerie Perrine', 'Susannah York', 'Clifton James', 'E.G. Marshall', 'Marc McClure', 'Terence Stamp', 'Leueen Willoughby', 'Robin Pappas', 'Roger Kemp', 'Roger Brierley', 'Anthony Milner', 'Richard Griffiths', 'Melissa Wiltsie', 'Alain Dehay', 'Marc Boyle', 'Alan Stuart', 'John Ratzenberger', 'Shane Rimmer', 'John Morton', 'Jim Dowdall', 'Angus MacInnes', 'Antony Sher', 'Elva Mai Hoover', 'Hadley Kay', 'Todd Woodcroft', 'John Hollis', 'Gordon Rollings', 'Peter Whitman', 'Bill Bailey', 'Dinny Powell', 'Hal Galili', ""Marcus D'Amico"", 'Jackie Cooper', 'Richard LeParmentier', 'Don Fellows', 'Michael Shannon', 'Tony Sibbald', 'Tommy Duggan', 'Pamela Mandell', 'Pepper Martin', 'Eugene Lipinski', 'Cleon Spencer', 'Carl Parris']"
9531,"['Christopher Reeve', 'Richard Pryor', 'Jackie Cooper', 'Marc McClure', ""Annette O'Toole"", 'Annie Ross', 'Pamela Stephenson', 'Robert Vaughn', 'Margot Kidder', ""Gavin O'Herlihy""]"
11411,"['Christopher Reeve', 'Margot Kidder', 'Gene Hackman', 'Jackie Cooper', 'Marc McClure', 'Jon Cryer', 'Sam Wanamaker', 'Mariel Hemingway', 'Mark Pillow', 'Damian McLawhorn', 'William Hootkins', 'Jim Broadbent', 'Stanley Lebor', 'Don Fellows', 'Robert Beatty', 'Bradley Lavelle', 'Mac McDonald', 'Steve Plytas']"
138,"['Bela Lugosi', 'Helen Chandler', 'David Manners', 'Dwight Frye', 'Edward Van Sloan', 'Herbert Bunston', 'Frances Dade', 'Joan Standing', 'Charles K. Gerrard', 'Nicholas Bela', 'Daisy Belmore', 'Carla Laemmle', 'Donald Murphy', 'Michael Visaroff', 'Barbara Bozoky', 'Anna Bakacs', 'Geraldine Dvorak', 'Cornelia Thaw', 'Dorothy Tree', 'Tod Browning', 'Anita Harder', 'Florence Wix', 'Moon Carroll', 'John George', 'Wyndham Standing', 'Josephine Velez']"
3103,"['Boris Karloff', 'J. Carrol Naish', 'Lon Chaney Jr.', 'Elena Verdugo', 'John Carradine', 'Lionel Atwill', 'Anne Gwynne', 'Peter Coe', 'Sig Ruman', 'Glenn Strange', 'George Zucco', 'William Edmunds', 'Charles Miller', 'Philip Van Zandt', 'Julius Tannen', 'Hans Herbert', 'Dick Dickinson', 'George Lynn', 'Michael Mark', 'Olaf Hytten', 'Frank Reicher', 'Brandon Hurst', 'Edmund Cobb', 'Gino Corrado', 'Joe Kirk', 'Anne G. Sterling', 'Charles Wagenheim', 'Belle Mitchell']"
3035,"['Colin Clive', 'Mae Clarke', 'John Boles', 'Boris Karloff', 'Edward Van Sloan', 'Frederick Kerr', 'Dwight Frye', 'Lionel Belmore', 'Marilyn Harris', 'Michael Mark', 'Ted Billings', 'Mae Bruce', 'Jack Curtis', 'Arletta Duncan', 'William Dyer', 'Francis Ford', 'Soledad Jiménez', 'Carmencita Johnson', 'Sessel Anne Johnson', 'Margaret Mann', 'Pauline Moore', 'Inez Palange', 'Paul Panzer', 'Cecilia Parker', 'Rose Plumer', 'Cecil Reynolds', 'Ellinor Vanderveer']"
3077,"['Basil Rathbone', 'Boris Karloff', 'Bela Lugosi', 'Lionel Atwill', 'Josephine Hutchinson', 'Donnie Dunagan', 'Emma Dunn', 'Edgar Norton', 'Perry Ivins', 'Lawrence Grant', 'Lionel Belmore', 'Michael Mark', 'Caroline Frances Cooke', 'Gustav von Seyffertitz', 'Lorimer Johnston', 'Tom Ricketts', 'Ward Bond', 'Betty Chay', 'Harry Cording', 'Jack Curtis', 'Russ Powell', 'Clarence Wilson', 'Jack Harris']"
3074,"['Cedric Hardwicke', 'Lon Chaney Jr.', 'Bela Lugosi', 'Lionel Atwill', 'Ralph Bellamy', 'Evelyn Ankers', 'Janet Ann Gallow', 'Olaf Hytten', 'Barton Yarborough', 'Doris Lloyd', 'Lawrence Grant', 'Holmes Herbert', 'Lionel Belmore', 'Michael Mark', 'Brandon Hurst', 'Dwight Frye', 'Harry Cording', 'Leyland Hodgson', 'Janet Warren', 'Jimmy Phillips', 'Teddy Infuhr', 'William Smith', 'Richard Alexander', 'Chet Brandenburg', 'Otto Hoffman', 'Harry Tenbrook', 'George Eldredge', 'Ernie Stanton', 'Julius Tannen', 'Glen Walters', 'Colin Clive']"
3076,"['Lon Chaney Jr.', 'Bela Lugosi', 'Patric Knowles', 'Ilona Massey', 'Maria Ouspenskaya', 'Lionel Atwill', 'Rex Evans', 'Dennis Hoey', 'Cyril Delevanti', 'Tom Stevenson', 'Harry Stubbs', 'Dwight Frye', 'Don Barclay', 'Adia Kuznetzoff', 'Doris Lloyd', 'Charles Irwin', 'David Clyde', 'Torben Meyer', 'Jeff Corey', 'Martha Vickers', 'Beatrice Roberts', 'Anne G. Sterling', 'Sonia Darrin', 'Lance Fuller']"
3079,"['Peter Cushing', 'Hazel Court', 'Robert Urquhart', 'Christopher Lee', 'Melvyn Hayes', 'Valerie Gaunt', 'Paul Hardtmuth', 'Noel Hood', 'Fred Johnson', 'Claude Kingston', 'Alex Gallier', 'Michael Mulcaster', 'Andrew Leigh', 'Ann Blake', 'Sally Walsh', 'Middleton Woods', 'Raymond Ray']"
32023,"['Lon Chaney Jr.', 'Louise Allbritton', 'Robert Paige', 'Frank Craven', 'J. Edward Bromberg', 'Evelyn Ankers', 'Samuel S. Hinds', 'Pat Moriarity', 'Adeline De Walt Reynolds', 'Etta McDaniel', 'George Irving', 'Charles Bates', 'Joan Blair', 'Jess Lee Brooks', 'Cyril Delevanti', 'Robert Dudley', 'Ben Erway', 'Robert F. Hill', 'Sam McDaniel', 'George Meeker', 'Charles R. Moore', 'Jack Rockwell', 'Walter Sande', 'Emmett Smith', 'Jimmy the Crow']"
13666,"['Lon Chaney Jr.', 'Claude Rains', 'Evelyn Ankers', 'Maria Ouspenskaya', 'Patric Knowles', 'Bela Lugosi', 'Ralph Bellamy', 'Warren William', 'Fay Helm', 'Doris Lloyd', 'J. M. Kerrigan', 'Forrester Harvey', 'Harry Cording', 'Gibson Gowland', 'Olaf Hytten', 'Jessie Arnold', 'Caroline Frances Cooke', 'Margaret Fealy', 'Leyland Hodgson', 'La Riana', 'Connie Leon', 'Ottola Nesmith', 'Eddie Polo', 'Ernie Stanton', 'Anne G. Sterling', 'Tom Stevenson', 'Harry Stubbs', 'Eric Wilton']"
29794,"['Christopher Lee', 'Annie McEnroe', 'Reb Brown', 'Marsha A. Hunt', 'Sybil Danning', 'Jimmy Nail', 'Judd Omen', 'Ferdy Mayne', 'Patrick Field', 'Steven Bronowski', 'James Crawford', 'Jirí Krytinár', 'Ladislav Krečmer', 'Jan Kraus']"
9077,"['John Agar', 'Mara Corday', 'Leo G. Carroll', 'Nestor Paiva', 'Ross Elliott', 'Edwin Rand', 'Raymond Bailey', 'Hank Patterson', 'Bert Holland', 'Steve Darrell', 'Clint Eastwood']"
36685,"['Tim Curry', 'Susan Sarandon', 'Barry Bostwick', ""Richard O'Brien"", 'Patricia Quinn', 'Nell Campbell', 'Jonathan Adams', 'Meat Loaf', 'Charles Gray', 'Fran Fullenwider', 'Peter Hinwood', 'Perry Bedden']"
30168,"['Dan Aykroyd', 'John Candy', 'Cheech Marin', 'Tommy Chong', 'Gilda Radner']"
10785,"['Kenneth Tobey', 'Margaret Sheridan', 'Robert Cornthwaite', 'Douglas Spencer', 'James Young', 'Dewey Martin', 'Robert Nichols', 'William Self', 'Nicholas Byron', 'John Dierkes', 'Eduard Franz', 'Paul Frees', 'George Fenneman', 'Norbert Schiller', 'Everett Glass', 'Edmond Breon', 'William Neff', 'Sally Creighton', 'David McMahon', 'James Arness']"
19483,"['Richard Carlson', 'Barbara Rush', 'Charles Drake', 'Joe Sawyer', 'Russell Johnson', 'Dave Willock', 'Alan Dexter', 'George Eldredge', 'Warren MacGregor', 'Edgar Dearing', 'George Selk', 'Whitey Haupt', 'Kathleen Hughes', 'Virginia Mullen', 'Robert Carson', 'Bradford Jackson', 'William Pullen', 'Richard H. Cutting', 'Ralph Brooks', 'Ned Davenport', 'Dick Pinner']"
8974,"['Gene Barry', 'Ann Robinson', 'Les Tremayne', 'Lewis Martin', 'Robert Cornthwaite', 'Sandro Giglio', 'Houseley Stevenson Jr.', 'Paul Frees', 'William Phipps', 'Vernon Rich', 'Henry Brandon', 'Jack Kruschen', 'Cedric Hardwicke', 'Cliff Clark', 'Rudy Lee', 'Peter Adams', 'Eric Alden', 'Hugh Allen', 'Ruth Barnell', 'Edgar Barrier', 'Russ Bender', 'Paul Birch', 'Hazel Boyne', 'Chet Brandenburg', 'Tony Butala', 'Mushy Callahan', 'Ann Codee', 'Edward Colmans', 'James Conaty', 'Russ Conway', 'Martin Coulter', 'Vittorio Cramer', 'Pierre Cressoy', 'Jim Davies', 'Helen Dickson', 'Ralph Dumke', 'Jimmie Dundee', 'Al Ferguson', 'Dick Fortune', 'Alex Frazer', 'Frank Freeman Jr.', 'Charles Gemora', 'Ned Glass', 'Fred Graham', 'Joe Gray', 'Nancy Hale', 'Virginia Hall', 'Ted Hecht', 'Douglas Henderson', 'Gertrude Hoffmann', 'Jimmy Horan', 'Patricia Iannone', 'Jerry James', 'Carolyn Jones', 'Don Kohler', 'Frank Kreig', 'Ivan Lebedeff', 'Freeman Lusk', 'Herbert Lytton', 'George Magrill', 'Mike Mahoney', 'John Mansfield', 'Joel Marston', 'Sydney Mason', 'John Maxwell', 'Mathew McCue', 'David McMahon', 'William Meader', 'Lee Miller', 'Ralph Montgomery', 'Alvy Moore', 'Bob Morgan', 'Stanley Orr', 'George Pal', 'Walter Richards', 'Robert Rockwell', 'Walter Sande', 'James Seay', 'Cora Shannon', 'David Sharpe', 'Teru Shimada', 'Bobby Somers', 'Bert Stevens', 'Charles Stewart', 'Gus Taillon', 'Morton C. Thompson', 'Arthur Tovey', 'Dale Van Sickel', 'Dorothy Vernon', 'Edward Wahrman', 'Anthony Warde', 'Waldon Williams', 'Bud Wolfe', 'Fred Zendar', 'Jack Stoney']"
11549,"['Kevin McCarthy', 'Dana Wynter', 'King Donovan', 'Carolyn Jones', 'Larry Gates', 'Jean Willes', 'Ralph Dumke', 'Virginia Christine', 'Kenneth Patterson', 'Guy Way', 'Bobby Clark', 'Eileen Stevens', 'Whit Bissell', 'Richard Deacon', 'Robert Osterloh', 'Jean Andren', 'Tom Fadden', 'Everett Glass', 'Dabbs Greer', 'Marie Selland', 'Beatrice Maude', 'Guy Rennie', 'Sam Peckinpah', 'Harry J. Vejar', ""J. Pat O'Malley""]"
17918,"['Louis Jourdan', 'Adrienne Barbeau', 'Ray Wise', 'David Hess', 'Nicholas Worth', 'Don Knight', 'Al Ruban', 'Dick Durock', 'Ben Bates', 'Nannette Brown', 'Reggie Batts', 'Mimi Craven', 'Karen Price', 'Bill Erickson', 'Dov Gottesfeld', 'Tommy Madden']"
37305,"['Gregory Peck', 'Harry Guardino', 'Rip Torn', 'George Peppard', 'James Edwards', 'Bob Steele', 'Carl Benton Reid', 'Woody Strode', 'George Shibata', 'Norman Fell', 'Robert Blake', 'Cliff Ketchum', 'Biff Elliot', 'Charles Aidman', 'Lew Gallo', 'Abel Fernandez', 'Martin Landau', 'Harry Dean Stanton']"
18784,"['Clark Gable', 'Burt Lancaster', 'Jack Warden', 'Brad Dexter', 'Don Rickles', 'Nick Cravat', 'Joe Maross', 'Mary LaRoche', 'Eddie Foy III', 'Rudy Bond', 'Jimmy Bates', 'Joel Fluellen', 'Ken Lynch', 'H.M. Wynant']"
509,"['Julia Roberts', 'Hugh Grant', 'Gina McKee', 'Tim McInnerny', 'Rhys Ifans', 'Emma Chambers', 'Hugh Bonneville', 'Richard McCabe', 'James Dreyfus', 'Dylan Moran', 'Roger Frost', 'Henry Goodman', 'Julian Rhind-Tutt', 'Lorelei King', 'Alec Baldwin', 'John Shrapnel', 'Emily Mortimer', 'Dorian Lough', 'Sanjeev Bhaskar', 'Paul Chahidi', 'Mischa Barton', 'Clarke Peters', 'Ann Beach', 'Samuel West', 'Tony Armatrading', 'Simon Callow', 'Rupert Procter']"
1090,"['Craig Bierko', 'Armin Mueller-Stahl', 'Gretchen Mol', ""Vincent D'Onofrio"", 'Dennis Haysbert', 'Steven Schub', 'Jeremy Roberts', 'Rif Hutton', 'Leon Rippy', 'Janet MacLachlan', 'Brad William Henke', 'Burt Bulos', 'Venessia Valentino', 'Tia Texada', 'Howard S. Miller', 'Shiri Appleby', 'Bob Clendenin', 'Rachel Winfree', 'Alison Lohman', 'Meghan Ivey', 'Ernie Lively', 'Toni Sawyer', 'Lee Weaver', 'Travis Tedford', 'Johnny Crawford', 'Jeff Blumenkrantz', 'Geoffrey Rivas', 'Brooks Almy', 'Darryl Henriques', 'Mary Ann Schmidt', 'Glendon Rich']"
24858,"['Bruno Ganz', 'Isabelle Renauld', 'Fabrizio Bentivoglio', 'Achileas Skevis']"
15059,"['Julian Sands', 'Saffron Burrows', 'Justin Chadwick', 'Stefano Dionisi', 'Kelly Macdonald', 'Gina McKee', 'Jonathan Rhys Meyers', 'Bernard Hill', 'Rossy de Palma', 'John Cowey', 'Nina McKay', 'Dickson Osa-Omorogbe', 'Jock Gibson Cowl', 'Femi Ogunbanjo', 'Hanne Klintoe']"
12117,"['Anthony Hopkins', 'Cuba Gooding Jr.', 'Donald Sutherland', 'Maura Tierney', 'George Dzundza', 'John Ashton', 'John Aylward', 'Doug Spinuzza', 'Thomas Q. Morris', 'Vivienne Sendaydiego', 'Paul Bates', 'Rex Linn', 'Rod McLachlan', 'Tracey Ellis', 'Kim Ingram', 'Paul Collins', 'Marc Macaulay', 'Jim Grimshaw', 'Louanne Stephens', 'Ajgie Kirkland', 'Chike Kani Omo', 'Ivonne Coll', 'Pat McNamara', 'Roger Floyd', 'Kurt Smildsin', 'Jim R. Coleman', 'Gary Bristow']"
11779,"['Compay Segundo', 'Eliades Ochoa', 'Ry Cooder', 'Joachim Cooder', 'Ibrahim Ferrer', 'Omara Portuondo', 'Rubén González', ""Orlando 'Cachaíto' López"", 'Amadito Valdés', ""Manuel 'Guajiro' Mirabal"", 'Barbarito Torres', 'Pío Leyva', ""Manuel 'Puntillita' Licea"", 'Juan de Marcos González', 'Lázaro Villa']"
41730,"['Casey Affleck', 'Kate Hudson', 'Brendan Sexton III', 'Christina Ricci', 'Ethan Suplee', 'Sara Gilbert', 'Peter Sarsgaard', 'John Heard', 'Isidra Vega', 'Rene Rivera', 'Lee Holmes', 'Lucinda Jenney', 'Daniel von Bargen', 'Michael Ironside', 'Aunjanue Ellis', 'Fred Schneider', 'Liev Schreiber']"
13533,"['Eric McCormack', 'William Shatner', 'Carl Bressler', 'Ethan Glazer', 'Phyllis Franklin']"
62676,"['Mary Elizabeth Mastrantonio', 'David Strathairn', 'Vanessa Martinez', 'Kris Kristofferson']"
817,"['Mike Myers', 'Heather Graham', 'Michael York', 'Robert Wagner', 'Rob Lowe', 'Seth Green', 'Mindy Sterling', 'Verne Troyer', 'Elizabeth Hurley', 'Gia Carides', 'Oliver Muirhead', 'Muse Watson', 'Scott Cooper', 'Kevin Cooney', 'Will Ferrell', 'Faune A. Chambers', 'Douglas Fisher', 'Woody Harrelson']"
14283,"['Carlo Cecchi', 'Irene Grazioli', 'Anita Laurenzi', 'Tommaso Puntelli', 'Samuele Amighetti', 'Jean-Luc Bideau', 'Aldo Brugnini', 'Christoph Koncz', 'Clotilde Mollet', 'Florentín Groll', 'Johannes Silberschneider', 'Rainer Egger', 'Paul Koeker', 'Wolfgang Böck', 'Josef Mairginter', 'Johan Gotsch', 'Geza Hosszu-Legocky', 'David Alberman', 'Arthur Denberg', 'Andrzej Matuszewiski', 'Jason Flemyng', 'Greta Scacchi', 'Eva Marie Bryer', 'Dimitri Andreas', 'David Gant', 'Sai-Kit Yung', 'Sylvia Chang', 'Zifeng Liu', 'Tao Hong', 'Xio Fei Han', 'Zheng Wei Tan', 'Zhi Qing Zhou', 'Zhi Qiao', 'Kun Qi Cao', 'Rei Yang', 'Lidou', 'Samuel L. Jackson', 'Colm Feore', 'Monique Mercure', 'Don McKellar', 'Ireneusz Bogajewicz', 'Julian Richings', 'Russell Yuen', 'Sandra Oh', 'Paula de Vasconcelos', 'Rémy Girard', 'Marie-Josée Gauthier', 'Dany Laferrière', 'Dorothée Berryman', 'David La Haye', 'Gregory Hlady', 'Herman Meckler', 'Sheena Macdonald', 'Jody Shapiro', 'James Bradford', 'Joshua Bell', 'Sylvia Stewart', 'Wang Xiaoshuai']"
37135,"['Tony Goldwyn', 'Glenn Close', 'Minnie Driver', 'Brian Blessed', 'Nigel Hawthorne', 'Lance Henriksen', 'Wayne Knight', 'Alex D. Linz', ""Rosie O'Donnell"", 'Taylor Dempsey', 'Jason Marsden']"
2275,"['John Travolta', 'Madeleine Stowe', 'James Cromwell', 'Timothy Hutton', 'Leslie Stefanson', 'Daniel von Bargen', 'Clarence Williams III', 'James Woods', 'John Beasley', 'Boyd Kestner', 'Brad Beyer', 'John Benjamin Hickey', 'Rick Dial', 'Peter Weireter', 'Mark Boone Junior', 'Jared Chandler']"
68426,"['Whoopi Goldberg', 'Bette Midler', 'Nathan Lane', 'Lily Tomlin', 'Bruce Vilanch', 'Raquel Welch', 'Michael Feinstein', 'Shirley MacLaine', 'Florence Henderson', 'Steven Seagal', 'Michael Douglas', 'Paul Reiser', 'Danny Harris', 'Jenifer Lewis', 'Roseanne Barr', 'Carol Burnett', 'Jeff Margolis', 'Salma Hayek', 'Dora Mendoza', 'Paul Guerro', 'Henne Vilanch', 'Michele Lee', 'Billy Crystal', 'George Schlatter', 'Stephen Pouliot', 'Susan Futterman', 'Marc Shaiman', 'Michael Smith', 'James Loyce', 'Don Scotti', 'Christine Baranski', 'Tim Curry', 'Traci Lords', 'Tom Vergron', 'David Copperfield', 'Margaret Cho', ""Beverly D'Angelo"", 'Ali MacGraw', 'Lauren Bacall', 'Merry Clayton', 'Sigourney Weaver', 'Robin Williams']"
